130011; 281212; 20006; 5340001; 2; 1; 0; 0; 0;
130014; 152130045; 130013; 10110004; 2; 1; 0; 0; 0;
130015; 7682916; 5693417237512192; 5716959832309760; 2; 1; 0; 0; 0;
130016; 028617; 10019; 60010; 2; 1; 0; 0; 0;
130018; 126945; 5639274879778816; 5717711787130880; 2; 1; 0; 0; 0;
140001; 4070160; 130001; NULL; 1; 1; 0; 0; 0;
140005; 004; 220001; NULL; 1; 1; 0; 0; 0;
140007; 1124654; 60012; 5688392830418944; 2; 1; 0; 0; 0;
140009; 126767; 5639274879778816; NULL; 1; 1; 0; 0; 0;
140010; 7021379; 10018; NULL; 3; 1; 0; 0; 0;
140011; Bahco; 40011; NULL; 1; 1; 0; 0; 0;
140016; 1185175; 60012; 6529218678620160; 2; 1; 0; 0; 0;
170002; 421710571; 80002; NULL; 3; 1; 0; 0; 0;
170007; 425003; 70011; NULL; 3; 1; 0; 0; 0;
170009; 168584; 20001; 5340001; 2; 1; 0; 0; 0;
170011; 506482; 120013; 5721839015821312; 2; 1; 0; 0; 0;
180009; 002936; 10019; NULL; 4; 0; 1; 0; 0;
180010; 130720778; 80002; 5340001; 2; 1; 0; 0; 0;
180014; 8955671; 5693417237512192; 5151267508715520; 2; 1; 0; 0; 0;
240004; 505889; 5717271485874176; 5340001; 2; 1; 0; 0; 0;
240009; K2; 280001; NULL; 1; 1; 0; 0; 0;
250002; K1; 280001; 5340001; 2; 1; 0; 0; 0;
260004; 366101; 20006; NULL; 1; 1; 0; 0; 0;
260005; 532871; 5717271485874176; 6499070088577024; 2; 1; 0; 0; 0;
270003; 05-0259801; 330002; 6529218678620160; 2; 1; 0; 0; 0;
270004; L2; 70011; 5340001; 2; 1; 0; 0; 0;
270005; buk1; 280005; NULL; 2; 0; 1; 0; 0;
270006; 0511; 300005; 5340001; 2; 1; 0; 0; 0;
270010; 9073139; 350003; 5912971939151872; 2; 1; 0; 0; 0;
280002; pag 2; 120014; 5340001; 2; 1; 0; 0; 0;
280004; 203076373; 240006; 4800101721571328; 2; 1; 0; 0; 0;
280007; 062682; 5639274879778816; 5131833452789760; 2; 1; 0; 0; 0;
280008; 1528761; 300008; 5340001; 2; 1; 0; 0; 0;
290004; 1634613; 310003; 5912971939151872; 2; 1; 0; 0; 0;
300002; 224615; 20006; NULL; 3; 1; 0; 0; 0;
300009; 506242; 5717271485874176; NULL; 4; 0; 1; 0; 0;
310001; pag 3; 120014; 5340001; 2; 1; 0; 0; 0;
310006; pag6; 120014; NULL; 1; 1; 0; 0; 0;
310009; L4; 70011; 8080002; 2; 1; 0; 0; 0;
320007; 1634609; 310003; 5912971939151872; 2; 1; 0; 0; 0;
320008; L3; 70011; NULL; 1; 1; 0; 0; 0;
320009; K3; 280001; 5700564935507968; 2; 1; 0; 0; 0;
330004; 5m; 360002; NULL; 1; 1; 0; 0; 94;
330010; 9081865; 350003; 5340001; 2; 1; 0; 1; 0;
330011; pag5; 120014; 5340001; 2; 1; 0; 0; 0;
330012; 1064701; 300008; 5912971939151872; 2; 1; 0; 0; 0;
340004; pag4; 120014; 5340001; 2; 1; 0; 0; 0;
340006; karte1; 310008; NULL; 1; 1; 0; 0; 0;
350006; 221529; 20006; 5340001; 2; 1; 0; 0; 0;
360006; 2311; 300005; 5912971939151872; 2; 1; 0; 0; 0;
370001; 047746; 5639274879778816; NULL; 2; 0; 1; 0; 0;
380003; karte2; 310008; NULL; 1; 1; 0; 0; 0;
400001; buk2; 390001; NULL; 1; 0; 1; 0; 0;
410004; mz1; 440004; 5340001; 2; 1; 0; 0; 0;
420001; K4; 280001; 5340001; 2; 1; 0; 0; 0;
420002; 1048709; 310003; 5700673148551168; 2; 1; 0; 0; 0;
420004; 80268636485; 310008; NULL; 1; 1; 0; 0; 0;
430002; karte3; 310008; NULL; 1; 1; 0; 0; 0;
440001; 1077552; 310003; 5700673148551168; 2; 1; 0; 0; 0;
460001; 9162997; 350003; 5700673148551168; 2; 1; 0; 0; 0;
460002; 308156362; 240006; 5340001; 2; 1; 0; 0; 0;
460003; 206293146; 240006; NULL; 3; 1; 0; 0; 0;
480001; 1412; 300005; NULL; 2; 0; 1; 0; 0;
490002; tr1; 480002; 8080002; 2; 1; 0; 0; 0;
540001; 206293146; 240006; NULL; 1; 0; 1; 0; 0;
540003; 7464911; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
560003; 308155984; 240006; 5340001; 2; 1; 0; 0; 0;
580001; 009; 220001; NULL; 1; 1; 0; 0; 0;
600001; karte5; 310008; NULL; 1; 1; 0; 0; 0;
600003; 130720780; 80002; 5340001; 2; 1; 0; 0; 0;
610002; 1071748; 60012; 5340001; 2; 1; 0; 0; 0;
630003; 7406978; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
650001; buk3; 390001; 5340001; 2; 1; 0; 0; 0;
650002; 360132; 20006; 5131833452789760; 2; 1; 0; 0; 0;
650003; 060930972; 700005; 10110004; 2; 1; 0; 0; 0;
650005; tr2; 480002; NULL; 2; 0; 1; 0; 0;
650006; sp1; 730007; 5340001; 2; 1; 0; 0; 0;
650008; L7; 70011; NULL; 1; 1; 0; 0; 0;
650011; 307213911; 240006; NULL; 3; 1; 0; 0; 0;
660002; pag7; 120014; 5340001; 2; 1; 0; 0; 0;
660010; 171130082; 130013; 5340001; 2; 1; 0; 0; 0;
660013; L8; 70011; NULL; 1; 1; 0; 0; 0;
660014; pag11; 120014; 5340001; 2; 1; 0; 0; 0;
660016; buk6; 390001; NULL; 2; 0; 1; 0; 0;
660018; mg2; 740007; 5340001; 2; 1; 0; 0; 0;
660019; lzk1; 770012; 5340001; 2; 1; 0; 0; 0;
670008; 307025409; 240006; NULL; 3; 0; 1; 0; 0;
670012; buk5; 390001; 5092710780239872; 2; 1; 0; 0; 0;
690003; 7650710; 5693417237512192; 5726348362383360; 2; 1; 0; 0; 0;
690008; 058624; 5639274879778816; NULL; 3; 1; 0; 0; 0;
690009; pag10; 120014; 5340001; 2; 1; 0; 0; 0;
690010; 524281; 5717271485874176; NULL; 3; 0; 1; 0; 0;
690011; 2539502; 300008; NULL; 4; 0; 1; 0; 0;
700002; L5; 70011; NULL; 3; 1; 0; 0; 0;
700004; pag8; 120014; 5340001; 2; 1; 0; 0; 0;
700008; tk1; 730006; 5340001; 2; 1; 0; 0; 0;
700010; 1068912; 60012; 6300614480887808; 2; 1; 0; 0; 0;
700014; DW717XPS; 670017; 5690001; 2; 1; 0; 0; 0;
700015; 421610158; 80002; 6196672648445952; 2; 1; 0; 0; 0;
700019; 273096; 20006; NULL; 3; 1; 0; 0; 0;
700021; 0534712; 300008; 5340001; 2; 1; 0; 0; 0;
700024; 348674; 20006; NULL; 1; 1; 0; 0; 0;
700026; a4; 670019; 5340001; 2; 1; 0; 0; 0;
700030; 7463162; 5693417237512192; NULL; 2; 0; 1; 0; 0;
700034; 603900223; 5706307139010560; 5901870723760128; 2; 1; 0; 0; 0;
700035; 354023; 50001; 5340001; 2; 1; 0; 0; 0;
700037; 047747; 5639274879778816; 5476240202924032; 2; 1; 0; 0; 0;
710009; 0025702; 300008; NULL; 1; 1; 0; 0; 0;
710015; 7682918; 5693417237512192; 5688392830418944; 2; 1; 0; 0; 0;
720008; 132316; 5639274879778816; NULL; 1; 1; 0; 0; 0;
720013; 9132067; 350003; 10110004; 2; 1; 0; 0; 0;
720015; 432810380; 80002; 5997811602554880; 2; 1; 0; 0; 0;
730003; 022809; 10019; 2740005; 2; 1; 0; 0; 0;
730004; 7650754; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
730010; 159072; 20001; 5340001; 2; 1; 0; 0; 0;
730012; 523710777; 80002; 5733543942553600; 2; 1; 0; 0; 0;
730013; 7963324; 5693417237512192; 5131833452789760; 2; 1; 0; 0; 0;
730014; 1098960; 60012; 5663311798468608; 2; 1; 0; 0; 0;
740003; 7650715; 5693417237512192; NULL; 3; 1; 0; 0; 0;
740004; 9139242; 350003; 5340001; 2; 1; 0; 0; 0;
740006; 293327; 20006; 5340001; 2; 1; 0; 0; 0;
740015; pag12; 120014; 5340001; 2; 1; 0; 0; 0;
760005; 1534831; 310003; 5747113119973376; 2; 1; 0; 0; 0;
760007; L6; 70011; 5340001; 2; 1; 0; 0; 0;
760009; buk4; 390001; 5340001; 2; 1; 0; 0; 0;
760010; mg1; 740007; 5340001; 2; 1; 0; 0; 0;
760015; 4710; 300005; NULL; 3; 1; 0; 0; 0;
760016; 039207; 750003; 2430009; 2; 1; 0; 0; 0;
760017; a2; 670019; 5340001; 2; 1; 0; 0; 0;
760018; tr3; 480002; 5340001; 2; 1; 0; 0; 0;
770001; 513871; 120013; 5631324727541760; 2; 1; 0; 0; 0;
770003; 1534830; 310003; NULL; 4; 0; 1; 0; 0;
770011; a1; 670019; 5340001; 2; 1; 0; 0; 0;
780001; 435910262; 80002; NULL; 2; 0; 1; 0; 0;
780005; 212747; 5717271485874176; 5340001; 2; 1; 0; 0; 0;
780009; 8904090; 5693417237512192; 6206490876575744; 2; 1; 0; 0; 0;
780011; 7682919; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
780016; ks1; 770013; NULL; 1; 1; 0; 0; 0;
790012; 7667208; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
790014; 112210; 5639274879778816; 5340001; 2; 1; 0; 0; 0;
790015; 034926; 770010; 5340001; 2; 1; 0; 0; 0;
800002; pag9; 120014; 5340001; 2; 1; 0; 0; 0;
800012; 7718407; 5693417237512192; 5689441909735424; 2; 1; 0; 0; 0;
810001; 191055; 20006; 2430009; 2; 1; 0; 0; 0;
830002; mg3; 740007; NULL; 1; 1; 0; 0; 0;
840001; 1067042; 60012; 6250373295636480; 2; 1; 0; 0; 0;
850002; L9; 70011; NULL; 1; 1; 0; 0; 0;
870001; 7722474; 5693417237512192; 2430009; 2; 1; 0; 0; 0;
890001; 524910418; 80002; 5734919842037760; 2; 1; 0; 0; 0;
900001; 132311; 5639274879778816; 2740005; 2; 1; 0; 0; 0;
900002; buk7; 390001; 5340001; 2; 1; 0; 0; 0;
970001; b70-01; 960001; 5688392830418944; 2; 1; 0; 0; 0;
980002; 246768; 20006; NULL; 3; 1; 0; 0; 0;
1000001; b80-02; 960001; 5340001; 2; 1; 0; 0; 0;
1010003; 200918DBF; 1040003; 5340001; 2; 1; 0; 0; 0;
1020001; K5; 280001; 5340001; 2; 1; 0; 0; 0;
1030001; 523147; 5717271485874176; NULL; 3; 1; 0; 0; 0;
1080001; lob1; 1070001; NULL; 1; 1; 0; 0; 0;
1120006; 9081862; 350003; 5340001; 2; 1; 0; 0; 0;
1120007; 074154; 5639274879778816; 5340001; 2; 1; 0; 0; 0;
1120008; 8794132; 5693417237512192; 2430009; 2; 1; 0; 0; 0;
1120009; 7709522; 5693417237512192; NULL; 3; 1; 0; 0; 0;
1120010; 511810261; 80002; 2430009; 2; 1; 0; 0; 0;
1120011; 4093842; 130001; 4795358198628352; 2; 1; 0; 0; 0;
1120012; 126970; 5639274879778816; 5180307426770944; 2; 1; 0; 0; 0;
1130008; 170322; 5639274879778816; 5726348362383360; 2; 1; 0; 0; 0;
1130009; gr11; 1230004; NULL; 1; 1; 0; 0; 0;
1130013; L10; 70011; NULL; 1; 1; 0; 0; 0;
1130017; 1099140; 60012; 4795358198628352; 2; 1; 0; 0; 0;
1130019; a6; 670019; 5340001; 2; 1; 0; 0; 0;
1130020; L13; 70011; NULL; 1; 1; 0; 0; 0;
1140001; 026428; 770010; 5726348362383360; 2; 1; 0; 0; 0;
1140003; gr9; 160001; NULL; 1; 1; 0; 0; 0;
1140004; buk10; 390001; 5340001; 2; 1; 0; 0; 0;
1140005; 531610150; 80002; 5747971844997120; 2; 1; 0; 0; 0;
1140014; 1071014; 60012; 2430009; 2; 1; 0; 0; 0;
1140016; b70-10; 960001; 5340001; 2; 1; 0; 0; 0;
1150004; 531605; 5717271485874176; 6207779836526592; 2; 1; 0; 0; 0;
1150006; K6; 280001; 5340001; 2; 1; 0; 0; 0;
1150008; 9094704; 350003; 5747113119973376; 2; 1; 0; 0; 0;
1150012; tr5; 480002; NULL; 1; 1; 0; 0; 0;
1150014; 1104661; 60004; 5340001; 2; 1; 0; 0; 0;
1150015; 132312; 5639274879778816; NULL; 3; 1; 0; 0; 0;
1150016; 291590; 20006; 6207779836526592; 2; 1; 0; 0; 0;
1150018; a5; 670019; 2430009; 2; 1; 0; 0; 0;
1150023; 7434425; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1150025; 020242; 750003; 6207779836526592; 2; 1; 0; 0; 0;
1160003; 200929DB; 1040003; NULL; 1; 1; 0; 0; 0;
1160007; 336991; 20006; NULL; 1; 1; 0; 0; 0;
1160015; k8; 280001; 5683636489682944; 2; 1; 0; 0; 0;
1160016; 034927; 770010; 5689441909735424; 2; 1; 0; 0; 0;
1160019; 7493475; 5693417237512192; 5192474800685056; 2; 1; 0; 0; 0;
1160020; k9; 280001; 5340001; 2; 1; 0; 0; 0;
1160021; a7; 670019; 2430009; 2; 1; 0; 0; 0;
1170003; 66130090; 130013; NULL; 1; 1; 0; 0; 0;
1170005; 2022059; 5717271485874176; 5340001; 2; 1; 0; 0; 0;
1170006; buk8; 390001; 8080002; 2; 1; 0; 0; 0;
1170007; gr10; 160001; NULL; 1; 1; 0; 0; 0;
1170014; 248012; 20006; NULL; 3; 1; 0; 0; 0;
1170019; b40-07; 960001; 5340001; 2; 1; 0; 0; 0;
1170020; 7061115; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1170021; 8005262; 5693417237512192; NULL; 1; 1; 0; 0; 0;
1170024; 7549407; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1180001; 148071; 5639274879778816; 5340001; 2; 1; 0; 0; 0;
1180004; 201251DB; 1040003; 5105650963054592; 2; 1; 0; 0; 0;
1180009; 4093843; 130001; 5690001; 2; 1; 0; 0; 0;
1180015; tr6; 480002; 5340001; 2; 1; 0; 0; 0;
1180017; sl1; 1250024; 5340001; 2; 1; 0; 0; 0;
1180022; mg5; 740007; 5340001; 2; 1; 0; 0; 0;
1190005; 494274; 5717271485874176; NULL; 1; 0; 1; 0; 0;
1190011; b70-03; 960001; 60010; 2; 1; 0; 0; 0;
1190014; 399675; 120013; NULL; 3; 1; 0; 0; 0;
1190015; 022316; 10019; 5638804060766208; 2; 1; 0; 0; 0;
1190017; b105-08; 960001; 5340001; 2; 1; 0; 0; 0;
1190019; sp2; 730007; 5340001; 2; 1; 0; 0; 0;
1190022; b80-11; 960001; 5340001; 2; 1; 0; 0; 0;
1200002; 30429; 5; 5340001; 2; 1; 0; 0; 0;
1200005; buk9; 390001; NULL; 2; 0; 1; 0; 0;
1200007; tr4; 480002; 2430009; 2; 1; 0; 0; 0;
1200012; K7; 280001; 6196672648445952; 2; 1; 0; 0; 0;
1200013; 7718330; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1200014; 8548664; 5693417237512192; 60010; 2; 1; 0; 0; 0;
1200016; 131130855; 80002; NULL; 4; 0; 1; 0; 0;
1200022; 80820060; 80002; 5340001; 2; 1; 0; 0; 0;
1200024; 66130114; 130013; 5340001; 2; 1; 0; 0; 0;
1200025; 18778; 770010; 5340001; 2; 1; 0; 0; 0;
1200027; b125-09; 960001; 5340001; 2; 1; 0; 0; 0;
1200029; k10; 280001; 5340001; 2; 1; 0; 0; 0;
1210001; 475293; 5717271485874176; NULL; 1; 0; 1; 0; 0;
1210002; 201128; 160001; 5889156211277824; 2; 1; 0; 0; 0;
1210007; 5011; 300005; 5340001; 2; 1; 0; 0; 0;
1210011; 1525350; 300008; 10110004; 2; 1; 0; 0; 0;
1210012; a3; 670019; NULL; 1; 1; 0; 0; 0;
1210018; 530311323; 80002; 5747113119973376; 2; 1; 0; 0; 0;
1210020; mg4; 740007; NULL; 1; 1; 0; 0; 0;
1210023; 389554; 300005; 5695992171069440; 2; 1; 0; 0; 0;
1210029; sl2; 1250024; 5340001; 2; 1; 0; 0; 0;
1210031; 081020565; 80002; NULL; 4; 0; 1; 1; 0;
1220005; 150423; 20001; 5340001; 2; 1; 0; 0; 0;
1220007; 513864; 120013; 5734919842037760; 2; 1; 0; 0; 0;
1220008; L12; 70011; NULL; 1; 1; 0; 0; 0;
1220012; 307025410; 240006; NULL; 3; 1; 0; 0; 0;
1220013; 1071772; 60012; 5340001; 2; 1; 0; 0; 0;
1220015; b70-05; 960001; 5340001; 2; 1; 0; 0; 0;
1220016; b80-06; 960001; 5340001; 2; 1; 0; 0; 0;
1220018; 7173241; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1220021; 7549408; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1230003; 204168540; 240006; NULL; 1; 0; 1; 0; 0;
1230008; 1029842; 300008; 5187576692473856; 2; 1; 0; 0; 0;
1230010; 036620; 750003; NULL; 1; 1; 0; 0; 0;
1230013; b80-04; 960001; 5340001; 2; 1; 0; 0; 0;
1230017; 126972; 5639274879778816; NULL; 2; 0; 1; 0; 0;
1230019; 90820580; 80002; 5340001; 2; 1; 0; 0; 0;
1230021; 058328; 5733935958982656; 1550005; 2; 1; 0; 0; 0;
1230022; pag14; 120014; NULL; 1; 1; 0; 0; 0;
1240001; 223588; 20006; NULL; 4; 0; 1; 0; 0;
1240004; 1567098; 300008; 5340001; 2; 1; 0; 0; 0;
1240005; 126809; 5639274879778816; 6300614480887808; 2; 1; 0; 0; 0;
1240007; 2066844; 300005; 5747113119973376; 2; 1; 0; 0; 0;
1240017; b105-05; 960001; 5716959832309760; 2; 1; 0; 0; 0;
1240024; tr7; 480002; 5340001; 2; 1; 0; 0; 0;
1240026; sl3; 1250024; 5340001; 2; 1; 0; 0; 0;
1240028; pr1; 1230024; 5340001; 2; 1; 0; 0; 0;
1250005; 308156489; 240006; 5721839015821312; 2; 1; 0; 0; 0;
1250008; L11; 70011; NULL; 3; 1; 0; 0; 0;
1250014; 513690; 5717271485874176; NULL; 4; 0; 1; 0; 0;
1250016; cz1; 240006; 5340001; 2; 1; 0; 0; 0;
1250017; tk2; 730006; 5340001; 2; 1; 0; 0; 0;
1250018; buk11; 390001; 5340001; 2; 1; 0; 0; 0;
1250019; pag13; 120014; 5340001; 2; 1; 0; 0; 0;
1250020; 7061114; 5693417237512192; 5340001; 2; 1; 0; 0; 0;
1320002; 2064559; 1330001; 1550005; 2; 1; 0; 0; 0;
1370001; 333136761; 1330001; NULL; 1; 1; 0; 0; 0;
1390001; 004066; 5639274879778816; 5340001; 2; 1; 0; 0; 0;
1420001; 531602; 5717271485874176; 5694979263430656; 2; 1; 0; 0; 0;
1450001; 509092; 5717271485874176; NULL; 4; 0; 1; 0; 0;
1470005; 530410256; 80002; 5631324727541760; 2; 1; 0; 0; 0;
1470006; 1124660; 60012; 5340001; 2; 1; 0; 0; 0;
1470008; buk12; 390001; 5340001; 2; 1; 0; 0; 0;
1470009; k11; 280001; 5340001; 2; 1; 0; 0; 0;
1480006; 513074; 5717271485874176; 5340001; 2; 1; 0; 0; 0;
1480008; 14547; 770010; 5180307426770944; 2; 1; 0; 0; 0;
1480009; 7492027; 5693417237512192; 5733543942553600; 2; 1; 0; 0; 0;
1490001; 513932; 5717271485874176; NULL; 4; 0; 1; 0; 0;
1490002; 203076381; 240006; NULL; 1; 1; 0; 0; 0;
1490004; 0110720428; 80002; 5340001; 2; 1; 0; 0; 0;
1490005; 1071091; 60012; 5697359178629120; 2; 1; 0; 0; 0;
1490006; 529011305; 80002; 2430009; 2; 1; 0; 0; 0;
1490007; 7492021; 5693417237512192; 5728095977865216; 2; 1; 0; 0; 0;
1490010; 028611; 10019; 1510004; 2; 1; 0; 0; 0;
1510005; 193745; 5639274879778816; 2430009; 2; 1; 0; 0; 0;
1510006; b80-13; 960001; 5340001; 2; 1; 0; 0; 0;
1520001; 206293861; 240006; 5688392830418944; 2; 1; 0; 0; 0;
1520003; 7419814; 5693417237512192; 1510004; 2; 1; 0; 0; 0;
1520005; fl1; 1600005; 5340001; 2; 1; 0; 0; 0;
1530005; 301004250; 1470004; 70001; 2; 1; 0; 0; 0;
1530007; 1056908; 60012; 5340001; 2; 1; 0; 0; 0;
1530008; buk13; 390001; 5340001; 2; 1; 0; 0; 0;
1540004; 040330317; 80002; 5340001; 2; 1; 0; 0; 0;
1540005; 524283; 5717271485874176; NULL; 3; 0; 1; 0; 0;
1540006; 505851; 5717271485874176; NULL; 1; 1; 1; 0; 0;
1540007; b70-12; 960001; NULL; 1; 1; 0; 0; 0;
1540008; pag15; 120014; 5340001; 2; 1; 0; 0; 0;
1550002; 010; 220001; NULL; 1; 1; 0; 0; 0;
1550003; 7539561; 5693417237512192; NULL; 1; 1; 0; 0; 0;
1550007; tr8; 480002; 5340001; 2; 1; 0; 0; 0;
1550009; D2; 5; 5340001; 2; 1; 0; 0; 0;
1550011; L14; 70011; NULL; 1; 1; 0; 0; 0;
1560004; mg6; 740007; NULL; 2; 0; 1; 0; 0;
1560009; 062681; 5639274879778816; 5700673148551168; 2; 1; 0; 0; 0;
1570004; sp3; 730007; 5340001; 2; 1; 0; 0; 0;
1570009; K12; 280001; NULL; 1; 1; 0; 0; 0;
1580004; 4114868; 130001; 2430009; 2; 1; 0; 0; 0;
1580008; 210302; 20006; NULL; 1; 1; 0; 1; 0;
1580009; tr9; 480002; 5340001; 2; 1; 0; 0; 0;
1580014; mk1; 1530010; 5340001; 2; 1; 0; 0; 0;
1590001; 29673; 1540003; 1150002; 2; 1; 0; 0; 0;
1590002; 7718332; 5693417237512192; 2430009; 2; 1; 0; 0; 0;
1590005; 1808007; 5639274879778816; NULL; 1; 0; 1; 0; 0;
1600003; 4097486; 130001; 2430009; 2; 1; 0; 0; 0;
1600004; 307213924; 240006; NULL; 2; 0; 1; 0; 0;
1600008; sp4; 730007; 5340001; 2; 1; 0; 0; 0;
1610002; 088411; 5639274879778816; 5690001; 2; 1; 0; 0; 0;
1620002; 513680; 5717271485874176; NULL; 3; 0; 1; 0; 0;
1620004; 7500691; 5693417237512192; 5747113119973376; 2; 1; 0; 0; 0;
1620005; 7938629; 5693417237512192; NULL; 3; 1; 0; 0; 0;
1620007; 111572567; 240006; 5683636489682944; 2; 1; 0; 0; 0;
1620008; 520309; 5717271485874176; NULL; 4; 0; 1; 0; 0;
1630002; 508230; 5717271485874176; 5728095977865216; 2; 1; 0; 0; 0;
1630003; 246709; 20006; 5340001; 2; 1; 0; 0; 0;
1660001; pag16; 120014; NULL; 1; 1; 0; 0; 0;
1670001; pag17; 120014; 6196672648445952; 2; 1; 0; 0; 0;
1690002; 110440101; 240006; 5717711787130880; 2; 1; 0; 0; 0;
1710006; 80268602459; 310008; NULL; 1; 1; 0; 0; 0;
1730002; 8794199; 5693417237512192; 6499070088577024; 2; 1; 0; 0; 0;
1730007; 1101479; 60012; 5717711787130880; 2; 1; 0; 0; 0;
1750003; 034032; 770010; 2430009; 2; 1; 0; 0; 0;
1750004; 303392646; 240006; NULL; 3; 1; 0; 0; 0;
1750005; K13; 280001; 5340001; 2; 1; 0; 0; 0;
1760002; karte6; 310008; NULL; 1; 1; 0; 0; 0;
1760004; b70-14; 960001; 5340001; 2; 1; 0; 0; 0;
1770002; 7709422; 5693417237512192; NULL; 4; 0; 1; 0; 0;
1770004; 7718333; 5693417237512192; NULL; 3; 1; 0; 0; 0;
1780003; 1056856; 300008; NULL; 1; 1; 0; 0; 0;
1780004; 9076342; 350003; 5678524673294336; 2; 1; 0; 0; 0;
1790005; L15; 70011; 5340001; 2; 1; 0; 0; 0;
1790007; 060330949; 80002; 5340001; 2; 1; 0; 0; 0;
1800003; 011; 220001; NULL; 1; 1; 0; 0; 0;
1800004; 260938; 5639274879778816; NULL; 3; 1; 0; 0; 0;
1800005; 1534834; 310003; 5678524673294336; 2; 1; 0; 0; 0;
1820001; dwl2; 170005; 5340001; 2; 1; 0; 0; 0;
1820005; karte8; 310008; NULL; 1; 1; 0; 0; 0;
1820007; 7718334; 5693417237512192; 5700564935507968; 2; 1; 0; 0; 0;
1830006; pag19; 120014; 2430009; 2; 1; 0; 0; 0;
1850005; a8; 670019; 2430009; 2; 1; 0; 0; 0;
1860001; 287195; 20006; 5340001; 2; 1; 0; 0; 0;
1860003; 3026220; 310003; 5678524673294336; 2; 1; 0; 0; 0;
1860004; 907634; 310003; NULL; 1; 0; 1; 1; 0;
1860005; 012; 220001; NULL; 1; 1; 0; 0; 0;
1860006; pag18; 120014; 5340001; 2; 1; 0; 0; 0;
1870001; 998597; 1750006; NULL; 3; 1; 0; 0; 0;
